source_id,target_id,relation_type,target_in_dataset,used_for_grouping
158988,1254,ALTERNATIVE,False,False
158988,151659,PREQUEL,True,True
158988,10687,ALTERNATIVE,True,True
160090,177672,OTHER,False,False
160389,176298,SEQUEL,True,True
160589,152636,CHARACTER,True,False
160589,157653,CHARACTER,True,False
160589,138416,CHARACTER,False,False
161476,176234,SEQUEL,True,True
162144,177061,OTHER,True,False
162144,177125,OTHER,True,False
162780,182544,SEQUEL,False,False
162796,3281,PREQUEL,False,False
162796,181886,SEQUEL,True,True
162804,181641,SEQUEL,False,False
162842,125869,PREQUEL,True,True
162889,137075,CHARACTER,True,False
162889,10278,ALTERNATIVE,True,True
162889,175533,SEQUEL,True,True
162896,179719,OTHER,False,False
162896,182616,SEQUEL,True,True
162987,111734,PREQUEL,True,True
162987,175199,SEQUEL,True,True
162987,207594,SIDE_STORY,True,True
163133,182158,SEQUEL,True,True
163134,119661,PREQUEL,True,True
163134,182417,SPIN_OFF,True,True
163134,189046,SEQUEL,True,True
163139,139630,PREQUEL,True,True
163139,168013,SIDE_STORY,True,True
163139,182896,SEQUEL,True,True
163146,137822,PREQUEL,True,True
163146,199404,SEQUEL,False,False
163147,137822,PARENT,True,True
163147,176317,OTHER,True,False
163151,135778,PREQUEL,True,True
163151,176369,SEQUEL,True,True
163270,177048,OTHER,False,False
163270,178680,SEQUEL,True,True
164204,150970,PREQUEL,True,True
164204,165681,SEQUEL,True,True
164204,172967,CHARACTER,False,False
164204,177388,OTHER,False,False
164204,207082,CHARACTER,False,False
164212,175688,OTHER,False,False
164212,184814,OTHER,False,False
164212,186714,SUMMARY,True,True
164212,199152,OTHER,False,False
164212,199154,SUMMARY,True,True
164440,178729,SEQUEL,True,True
164702,178434,SEQUEL,True,True
165253,130003,PARENT,True,True
165253,171099,SEQUEL,True,True
165314,139044,CHARACTER,False,False
165681,164204,PREQUEL,True,True
165681,182920,SEQUEL,True,True
165790,141208,CHARACTER,True,False
165810,140187,PREQUEL,True,True
165810,199068,SEQUEL,True,True
166093,21355,CHARACTER,True,False
166216,153152,PREQUEL,True,True
166216,182317,SUMMARY,True,True
166216,209247,SEQUEL,False,False
166240,145139,PREQUEL,True,True
166240,178788,SEQUEL,True,True
166476,157654,PREQUEL,True,True
166476,183384,SEQUEL,True,True
166477,154412,PREQUEL,True,True
166522,176370,SEQUEL,True,True
166531,150672,PREQUEL,True,True
166531,182587,SEQUEL,True,True
166610,151801,PREQUEL,True,True
166610,177704,SEQUEL,False,False
166611,97983,PREQUEL,True,True
166611,184762,SIDE_STORY,True,True
166703,80,PARENT,False,False
166710,100248,CHARACTER,True,False
166710,180817,CHARACTER,False,False
166715,21425,PREQUEL,True,True
166715,179054,SEQUEL,True,True
166794,174417,SIDE_STORY,True,True
166828,177406,OTHER,False,False
166873,146065,PREQUEL,True,True
166873,178789,SEQUEL,True,True
166910,210199,SEQUEL,False,False
166976,8687,PARENT,True,True
166976,151896,PREQUEL,True,True
167087,176470,SUMMARY,True,True
167140,139606,PARENT,True,True
167141,100183,PREQUEL,True,True
167404,21,SEQUEL,False,False
167420,145665,PREQUEL,True,True
167486,147103,PREQUEL,True,True
167486,169441,SEQUEL,True,True
167927,124703,ALTERNATIVE,True,True
167927,184141,SEQUEL,False,False
167984,10495,PARENT,True,True
167984,174383,SEQUEL,True,True
168013,163139,PARENT,True,True
168013,194403,SIDE_STORY,True,True
168194,176660,SEQUEL,True,True
168374,177062,OTHER,True,False
168500,104252,PREQUEL,True,True
168809,168808,OTHER,True,False
168809,168810,OTHER,True,False
168872,9656,PREQUEL,True,True
168998,878,PREQUEL,True,True
169258,189258,SEQUEL,True,True
169291,176283,SEQUEL,True,True
169403,171030,PARENT,True,True
169403,157883,CHARACTER,True,False
169403,21506,CHARACTER,True,False
169417,199217,SEQUEL,False,False
169559,154643,PREQUEL,True,True
169559,204506,SPIN_OFF,True,True
169584,139435,PREQUEL,True,True
169692,146638,PREQUEL,True,True
169754,235,PARENT,False,False
169754,184369,PREQUEL,True,True
169755,159322,PREQUEL,True,True
169755,182561,OTHER,False,False
169755,185874,SEQUEL,True,True
169755,196193,PARENT,False,False
169766,20950,PARENT,True,True
169778,118131,ALTERNATIVE,False,False
169778,171608,SPIN_OFF,True,True
169930,12529,ALTERNATIVE,False,False
170083,813,PREQUEL,False,False
170083,21175,SEQUEL,True,True
170083,20635,PREQUEL,True,True
170083,14837,SEQUEL,True,True
170468,183391,OTHER,False,False
170695,196222,SEQUEL,False,False
170732,155211,PREQUEL,True,True
170732,207385,SEQUEL,False,False
170890,177009,OTHER,False,False
170891,207886,OTHER,False,False
170893,159074,PREQUEL,True,True
170935,110349,PREQUEL,True,True
170942,184816,OTHER,False,False
170942,189123,SEQUEL,True,True
170953,166829,PREQUEL,True,True
170953,177922,SEQUEL,True,True
170998,185699,SEQUEL,False,False
171018,185586,CHARACTER,False,False
171018,185660,SEQUEL,True,True
171025,185692,SEQUEL,True,True
171026,141774,PARENT,True,True
171026,207886,OTHER,False,False
171030,603,ALTERNATIVE,True,True
171030,1534,ALTERNATIVE,True,True
171030,1932,ALTERNATIVE,True,True
171030,5684,ALTERNATIVE,True,True
171030,7645,ALTERNATIVE,True,True
171030,9893,ALTERNATIVE,True,True
171030,12191,ALTERNATIVE,True,True
171030,16419,ALTERNATIVE,True,True
171030,20577,ALTERNATIVE,True,True
171030,21001,ALTERNATIVE,True,True
171030,21506,ALTERNATIVE,True,True
171030,98059,ALTERNATIVE,True,True
171030,100661,ALTERNATIVE,True,True
171030,105857,ALTERNATIVE,True,True
171030,112748,ALTERNATIVE,True,True
171030,126905,ALTERNATIVE,True,True
171030,142080,ALTERNATIVE,True,True
171030,157883,ALTERNATIVE,True,True
171030,169403,SIDE_STORY,True,True
171030,966,CHARACTER,False,False
171030,185073,ALTERNATIVE,True,True
171030,188394,CHARACTER,True,False
171030,183414,CHARACTER,True,False
171030,202957,ALTERNATIVE,True,True
171080,3362,CHARACTER,True,False
171080,184470,SEQUEL,True,True
171080,10257,ALTERNATIVE,True,True
171080,17249,ALTERNATIVE,True,True
171080,20742,ALTERNATIVE,True,True
171080,101097,ALTERNATIVE,True,True
171080,136119,ALTERNATIVE,True,True
171099,165253,PREQUEL,True,True
171099,130003,PARENT,True,True
171099,186712,SEQUEL,False,False
171109,206877,CHARACTER,False,False
171115,184560,SEQUEL,True,True
171145,158595,PREQUEL,True,True
171145,966,PARENT,False,False
171145,185537,SEQUEL,True,True
171400,185755,SEQUEL,True,True
171457,189796,SEQUEL,False,False
171608,169778,PARENT,True,True
171637,142877,PREQUEL,True,True
171637,188665,SEQUEL,False,False
171642,143327,PREQUEL,True,True
171642,185753,SEQUEL,True,True
171689,169511,PREQUEL,True,True
171689,185716,SEQUEL,True,True
171748,155389,PREQUEL,True,True
172016,100790,PARENT,True,True
172187,163136,PREQUEL,True,True
172199,162984,PREQUEL,True,True
172242,159839,PREQUEL,True,True
172242,178396,SEQUEL,True,True
172355,158926,PREQUEL,True,True
172395,100620,OTHER,True,False
172395,128737,OTHER,True,False
172420,98514,PARENT,True,True
172420,148370,PREQUEL,True,True
172420,176299,PREQUEL,True,True
172852,170041,PREQUEL,True,True
172852,181867,SEQUEL,True,True
172964,143455,PREQUEL,True,True
172965,1960,PARENT,False,False
172966,112258,PREQUEL,True,True
172966,198926,SEQUEL,True,True
172976,18941,PARENT,True,True
173174,163571,PARENT,True,True
173174,182241,SEQUEL,True,True
173216,185718,SEQUEL,True,True
173249,178395,SEQUEL,True,True
173295,181182,SEQUEL,True,True
173313,3006,OTHER,True,False
173313,203146,ADAPTATION,True,False
173388,179126,SIDE_STORY,True,True
173388,179212,OTHER,True,False
173533,100815,PREQUEL,True,True
173533,180332,SIDE_STORY,True,True
173533,183478,CHARACTER,False,False
173533,195448,SEQUEL,False,False
173534,165426,PARENT,True,True
173639,21512,PARENT,True,True
173647,158640,PREQUEL,True,True
173884,185260,SEQUEL,False,False
173884,150188,PREQUEL,True,True
174044,207886,OTHER,False,False
174070,134222,OTHER,True,False
174184,123383,OTHER,True,False
174383,167984,PREQUEL,True,True
174417,166794,PARENT,True,True
174439,481,OTHER,True,False
174439,186151,ALTERNATIVE,True,True
174576,182300,SEQUEL,True,True
174749,138459,CHARACTER,True,False
174749,123434,CHARACTER,True,False
174749,130473,CHARACTER,True,False
174912,5618,PARENT,False,False
175019,185801,SEQUEL,True,True
175033,175351,CHARACTER,False,False
175120,99478,PREQUEL,True,True
175137,160088,PREQUEL,True,True
175138,1199,PARENT,False,False
175199,162987,PREQUEL,True,True
175473,163256,PREQUEL,True,True
175473,187507,SEQUEL,True,True
175533,162889,PREQUEL,True,True
175533,185612,SIDE_STORY,True,True
175573,15417,PARENT,True,True
175642,158896,ALTERNATIVE,True,True
175868,184280,SEQUEL,True,True
175868,207886,OTHER,False,False
175869,162312,PREQUEL,True,True
175869,193883,SEQUEL,True,True
175977,187626,OTHER,False,False
176218,146609,PREQUEL,True,True
176218,177697,ALTERNATIVE,True,True
176275,103870,ALTERNATIVE,True,True
176275,98107,CHARACTER,True,False
176275,132679,CHARACTER,True,False
176275,136119,CHARACTER,True,False
176275,184756,SEQUEL,True,True
176283,169291,PREQUEL,True,True
176287,100891,CHARACTER,True,False
176287,124195,CHARACTER,True,False
176292,148862,PREQUEL,True,True
176299,148370,ALTERNATIVE,True,True
176299,172420,SEQUEL,True,True
176300,350,PARENT,False,False
176311,158931,PREQUEL,True,True
176311,185880,SEQUEL,True,True
176317,163147,OTHER,True,False
176319,121593,CHARACTER,False,False
176319,127908,CHARACTER,False,False
176319,193623,CHARACTER,True,False
176369,163151,PREQUEL,True,True
176470,167087,PARENT,True,True
176489,117761,PREQUEL,True,True
176508,151970,PREQUEL,True,True
176508,189323,SEQUEL,False,False
176577,181835,SEQUEL,True,True
176635,162717,PREQUEL,True,True
176635,185793,SIDE_STORY,True,True
176635,189602,SEQUEL,True,True
176660,168194,PREQUEL,True,True
176663,132420,PARENT,True,True
176909,158898,PARENT,True,True
177007,155908,PARENT,True,True
177008,109731,PARENT,True,True
177061,162144,PARENT,True,True
177062,168374,PARENT,True,True
177125,162144,PARENT,True,True
177148,169364,PREQUEL,True,True
177160,168555,PREQUEL,True,True
177191,131520,PREQUEL,True,True
177191,211709,SEQUEL,False,False
177231,177230,PREQUEL,True,True
177376,166996,PREQUEL,True,True
177456,120755,PARENT,True,True
177603,193295,SIDE_STORY,True,True
177680,150085,SEQUEL,True,True
177697,146609,ALTERNATIVE,True,True
177697,176218,ALTERNATIVE,True,True
177879,185462,SEQUEL,True,True
177922,170953,PREQUEL,True,True
177922,185088,SEQUEL,True,True
178084,178083,PARENT,True,True
178125,122148,PARENT,True,True
178125,135939,PARENT,True,True
178395,173249,PREQUEL,True,True
178395,206950,SEQUEL,True,True
178396,172242,PREQUEL,True,True
178421,184998,SEQUEL,True,True
178434,164702,PREQUEL,True,True
178434,185756,SEQUEL,True,True
178436,15417,PARENT,True,True
178533,149939,ALTERNATIVE,False,False
178533,210,ALTERNATIVE,False,False
178533,183390,OTHER,False,False
178533,185731,SEQUEL,True,True
178729,164440,PREQUEL,True,True
178774,131912,PREQUEL,True,True
178782,151513,PARENT,True,True
179126,173388,PARENT,True,True
179212,173388,PARENT,True,True
179212,189834,SEQUEL,True,True
179292,155526,PREQUEL,True,True
179292,188653,SEQUEL,True,True
179408,188548,SEQUEL,True,True
179991,171029,PREQUEL,True,True
179991,197094,SEQUEL,True,True
180332,173533,PARENT,True,True
180599,21704,PREQUEL,True,True
180804,5231,ALTERNATIVE,True,True
180804,180806,OTHER,True,False
180806,180804,OTHER,True,False
180923,182877,SEQUEL,True,True
181835,176577,PREQUEL,True,True
181835,185715,SEQUEL,True,True
181970,9260,PARENT,True,True
181970,21399,PARENT,True,True
181970,21400,PARENT,True,True
182094,185281,SEQUEL,True,True
182157,170220,PREQUEL,True,True
182157,198921,SEQUEL,True,True
182241,173174,PREQUEL,True,True
182241,163571,PARENT,True,True
182417,128306,PREQUEL,True,True
182417,163134,PARENT,True,True
182417,210687,SEQUEL,True,True
182434,150909,PREQUEL,True,True
182469,21,PARENT,False,False
182469,183423,SEQUEL,True,True
183162,144853,PREQUEL,True,True
183383,152633,PREQUEL,True,True
183383,155502,PARENT,True,True
183383,204496,SEQUEL,True,True
183423,21,PARENT,False,False
183423,182469,PREQUEL,True,True
183471,161632,PREQUEL,True,True
183473,183472,PREQUEL,True,True
183651,80,PARENT,False,False
184288,172439,CHARACTER,True,False
184369,169754,SEQUEL,True,True
184369,235,PARENT,False,False
184373,185888,OTHER,False,False
184373,185889,OTHER,False,False
184373,185890,OTHER,False,False
184560,171115,PREQUEL,True,True
184694,176496,SEQUEL,True,True
184694,151807,PARENT,True,True
184998,178421,PREQUEL,True,True
185281,182094,PREQUEL,True,True
185538,3550,PARENT,False,False
185538,199931,SEQUEL,True,True
185541,117096,PREQUEL,True,True
185644,179872,PREQUEL,True,True
185644,185645,SEQUEL,True,True
185669,185642,PREQUEL,True,True
185793,176635,PARENT,True,True
188548,179408,PREQUEL,True,True
188548,198413,SEQUEL,True,True
189736,188661,SEQUEL,True,True
189736,168001,PREQUEL,True,True
136381,124153,PARENT,True,True
140291,202282,SEQUEL,False,False
140337,110733,PREQUEL,True,True
143200,195230,ALTERNATIVE,True,True
143200,206609,ALTERNATIVE,True,True
143200,206610,ALTERNATIVE,True,True
143200,206611,ALTERNATIVE,True,True
143337,112608,PREQUEL,True,True
145740,120892,PREQUEL,True,True
149118,114236,PREQUEL,True,True
149118,179062,SEQUEL,True,True
151799,8795,PREQUEL,True,True
153800,97668,PREQUEL,True,True
153800,204747,SEQUEL,False,False
154392,338,PARENT,False,False
154768,132405,PREQUEL,True,True
156395,196063,OTHER,True,False
158287,158567,CHARACTER,False,False
158287,113470,CHARACTER,True,False
159483,115069,CHARACTER,True,False
162669,138565,PREQUEL,True,True
162682,140765,PREQUEL,True,True
162722,21506,PREQUEL,True,True
162890,918,PARENT,True,True
162921,21115,PREQUEL,True,True
165171,189275,SEQUEL,True,True
166249,150117,PREQUEL,True,True
189834,179212,PREQUEL,True,True
193295,177603,PARENT,True,True
199478,119402,PARENT,True,True
202422,179873,PREQUEL,True,True
204506,169559,PARENT,True,True
204506,169363,PREQUEL,True,True
204620,204619,PREQUEL,True,True
204620,204621,SEQUEL,True,True
207031,186084,OTHER,False,False
207594,162987,PARENT,True,True
167142,189892,OTHER,True,False
167742,154969,PREQUEL,True,True
168810,168809,OTHER,True,False
169295,163571,PREQUEL,True,True
169295,189121,SEQUEL,False,False
169295,192650,CHARACTER,False,False
169295,197543,OTHER,True,False
169440,153360,PREQUEL,True,True
169440,198939,SEQUEL,True,True
169441,167486,PREQUEL,True,True
169441,190054,OTHER,False,False
170018,147369,PREQUEL,True,True
170577,156067,PREQUEL,True,True
170892,108463,PREQUEL,True,True
170892,189326,SEQUEL,True,True
171046,161474,PREQUEL,True,True
171046,199340,SEQUEL,True,True
171627,127230,PREQUEL,True,True
171627,204429,SEQUEL,False,False
171627,204080,CHARACTER,False,False
172019,162670,PREQUEL,True,True
172019,189117,SEQUEL,True,True
172258,162694,PREQUEL,True,True
172258,200637,SEQUEL,True,True
172393,132055,PREQUEL,True,True
172393,12711,PARENT,True,True
172439,184288,CHARACTER,True,False
173333,3837,OTHER,False,False
173335,136128,OTHER,False,False
173523,184321,CHARACTER,False,False
173780,111322,PREQUEL,True,True
173780,199185,SEQUEL,False,False
174188,194712,SIDE_STORY,True,True
174596,140700,ALTERNATIVE,True,True
174596,189893,CHARACTER,True,False
174654,185992,SIDE_STORY,True,True
174914,205054,SEQUEL,True,True
175035,162147,PREQUEL,True,True
175035,198379,OTHER,False,False
175409,189137,SEQUEL,True,True
175872,205432,SEQUEL,False,False
175914,141391,PREQUEL,True,True
176234,161476,PREQUEL,True,True
176246,98444,CHARACTER,True,False
176298,160389,PREQUEL,True,True
176301,161645,PREQUEL,True,True
176301,186148,SIDE_STORY,True,True
176301,195516,SEQUEL,True,True
176432,138522,PREQUEL,True,True
176496,151807,PREQUEL,True,True
176496,184694,PREQUEL,True,True
177159,189160,SEQUEL,True,True
177175,158895,PREQUEL,True,True
177271,100500,PREQUEL,True,True
177474,194835,SPIN_OFF,False,False
177474,204650,SEQUEL,True,True
177476,2335,ALTERNATIVE,False,False
177476,20790,CHARACTER,True,False
177476,1369,CHARACTER,True,False
177476,180000,ALTERNATIVE,False,False
177476,199337,SEQUEL,False,False
177506,198692,SEQUEL,False,False
177518,165426,PREQUEL,True,True
177518,204269,SEQUEL,True,True
177552,188892,SEQUEL,False,False
177633,195383,SEQUEL,True,True
177689,199342,SEQUEL,False,False
177709,184237,SEQUEL,True,True
177778,100248,PREQUEL,True,True
177880,120851,PREQUEL,True,True
177937,158927,PREQUEL,True,True
178025,196224,OTHER,False,False
178025,201808,OTHER,False,False
178025,204436,SEQUEL,False,False
178046,154418,CHARACTER,False,False
178090,156415,PREQUEL,True,True
178550,158709,PREQUEL,True,True
178680,163270,PREQUEL,True,True
178754,153288,PREQUEL,True,True
178754,179998,PREQUEL,True,True
178754,204362,SEQUEL,False,False
178781,158417,PREQUEL,True,True
178788,166240,PREQUEL,True,True
178788,195200,SEQUEL,False,False
178869,198946,SEQUEL,True,True
178886,207886,OTHER,False,False
179054,166715,PREQUEL,True,True
179344,154745,PREQUEL,True,True
179344,199029,SEQUEL,True,True
179678,2012,ALTERNATIVE,False,False
