replicate_id,attempt_id,n_rows,n_unique_groups,baseline_seed_42_map,baseline_seed_43_map,baseline_seed_44_map,baseline_mean_map,final_seed_42_map,final_seed_43_map,final_seed_44_map,final_mean_map,delta_map
2202,2202,1095,434,0.2924141754226686,0.28825330393974313,0.28236802153109225,0.28767850029783465,0.46362959157595024,0.4571783384926378,0.45289171439028636,0.4578998814862915,0.17022138118845687
2203,2203,1126,427,0.31083005317010387,0.29668291888207193,0.2881492410040616,0.2985540710187458,0.4574133248674295,0.45401292790754344,0.45835806198001405,0.4565947715849957,0.15804070056624986
2204,2204,1083,443,0.3006942017049083,0.2862939828441861,0.3028530287306916,0.29661373775992866,0.4407281978968438,0.44171419193591216,0.4417802802493811,0.4414075566940457,0.14479381893411702
2205,2205,1185,440,0.3199627913584826,0.299152216188921,0.31204110418293973,0.3103853705767811,0.46176920569592994,0.4626831753605178,0.45915235344894134,0.461201578168463,0.1508162075916819
2206,2206,1180,422,0.32373363740193695,0.3044669020205599,0.30136477312789867,0.3098551041834652,0.451257523209976,0.4514882758028377,0.4528685678898353,0.45187145563421627,0.1420163514507511
2207,2207,1158,441,0.3060075019333989,0.29511214380117384,0.30019364092930345,0.30043776222129204,0.4578429257736977,0.4517122374048837,0.4543485268316023,0.4546345633367279,0.15419680111543588
2208,2208,1104,429,0.32200002690402646,0.3115973651015014,0.31916095790187865,0.3175861166358021,0.4569096309220787,0.4615730991452178,0.4485188990618186,0.45566720970970503,0.13808109307390293
2209,2209,1035,407,0.3115688036930255,0.3032060672109262,0.3116918441589071,0.30882223835428624,0.46458903662851875,0.45752626097892235,0.4602446601618781,0.4607866525897731,0.15196441423548684
2210,2210,1072,430,0.2950723525752022,0.28340446490546006,0.29272990244585945,0.29040223997550724,0.4441930172659612,0.4441465969876603,0.44985235546375407,0.4460639899057919,0.15566174993028464
2211,2211,1085,442,0.2914873539989224,0.28948256351406304,0.2827682019628998,0.28791270649196177,0.44839727506946186,0.45527000477899754,0.46695396382297416,0.45687374789047785,0.1689610413985161
2212,2212,1150,417,0.3176952779214492,0.3047173691532629,0.3055007023027114,0.3093044497924745,0.4763752455673558,0.47210405969122116,0.47621929924618805,0.47489953483492164,0.16559508504244713
2213,2213,1162,422,0.30061088728462154,0.2999238141543965,0.28975296811042445,0.29676255651648087,0.4378983780429046,0.43549748906542485,0.4370632400297418,0.43681970237935713,0.14005714586287626
2214,2214,1064,443,0.29037453826981846,0.28293486563854353,0.2907994942207709,0.2880362993763776,0.41375053285940055,0.41573424442765955,0.4189787976576513,0.4161545249815705,0.12811822560519293
2215,2215,1103,439,0.30666619415562085,0.2929076784974079,0.29614307459911,0.2985723157507129,0.4444144395020338,0.4446997180045443,0.4463637954692094,0.4451593176585958,0.14658700190788287
2216,2216,1128,422,0.31562392728408706,0.3046477033551581,0.32584841201472853,0.31537334755132457,0.44974524948636924,0.45650454336857926,0.45987147278813956,0.4553737552143627,0.14000040766303812
2217,2217,1068,438,0.31453991027573064,0.3082518798854738,0.3089431650656557,0.3105783184089534,0.4466860573037305,0.45235063861455577,0.4505225193284383,0.4498530717489082,0.13927475333995482
2218,2218,1052,417,0.3308551626111851,0.3166811385461903,0.3432841328508568,0.33027347800274404,0.45821188851378847,0.46120824717881925,0.4502197876756575,0.45654664112275506,0.12627316312001102
2219,2219,1195,445,0.3096981206726982,0.2983022165677332,0.29861569770270446,0.3022053449810453,0.4466667503433216,0.4600499061402052,0.44533808777117545,0.4506849147515674,0.14847956977052212
2220,2220,1090,430,0.3026081516987235,0.2926278868829513,0.2927032629450342,0.2959797671755697,0.4317620216602393,0.44739263123781264,0.44403841577455255,0.44106435622420154,0.14508458904863186
2221,2221,1087,421,0.30563360440199655,0.30598745214398876,0.3122739891843301,0.3079650152434385,0.44250205085345573,0.45367686645662314,0.4514905296537097,0.44922314898792953,0.14125813374449103
2222,2222,1070,434,0.31336314819899186,0.2893340119990274,0.31153543720095395,0.3047441991329911,0.43491396847697567,0.44808058289845115,0.43799590542871114,0.440330152268046,0.1355859531350549
2223,2223,1135,411,0.3115087264287298,0.2910454012826252,0.2863226643070008,0.2962922640061186,0.44793476168305324,0.45373482308689006,0.449495214334665,0.4503882663682028,0.1540960023620842
2224,2224,1091,425,0.30803675880606124,0.30779706406168833,0.3015733479554036,0.3058023902743844,0.4613370989611842,0.4634158528149586,0.4692485568125008,0.4646671695295479,0.1588647792551635
2225,2225,1111,433,0.2995578428742938,0.285988053427442,0.2812116109119238,0.2889191690712199,0.4250267117191245,0.42621842740558796,0.43854622726076353,0.4299304554618253,0.1410112863906054
2226,2226,1042,435,0.3056222255633246,0.2996350110988964,0.29203295991957573,0.29909673219393224,0.4385082088121941,0.443840553084536,0.44315970794308635,0.4418361566132722,0.14273942441933996
2227,2227,1062,424,0.3129939158574616,0.2976434767218297,0.28493915814119203,0.29852551690682777,0.4394223465308257,0.4498423813736981,0.4468095825665993,0.44535810349037436,0.1468325865835466
2228,2228,1083,439,0.32043947915919935,0.31689412739540973,0.30649276955775334,0.3146087920374541,0.460576931302985,0.4643533786576221,0.4592474998252035,0.4613926032619369,0.14678381122448275
2229,2229,1305,433,0.30716803082088434,0.2937859152135382,0.29471854216867266,0.2985574960676984,0.44248880015691816,0.4394955226378376,0.4473678796935765,0.44311740082944406,0.14455990476174568
2230,2230,1155,419,0.3042022547278293,0.29182145691975536,0.2908969783901426,0.2956402300125757,0.4478332053168019,0.45130547599629023,0.46471480624160083,0.4546178291848977,0.15897759917232196
2231,2231,1110,425,0.3147124612104926,0.29499890842789506,0.30336723922195813,0.3043595362867819,0.441130954028287,0.45443966811137504,0.4483733934300318,0.44798133852323124,0.14362180223644933
2232,2232,1026,423,0.3053553470491781,0.2995693261196469,0.30759570062526903,0.30417345793136463,0.43816660702179494,0.4266564351105517,0.42589478241104806,0.4302392748477983,0.12606581691643365
2233,2233,1179,434,0.3142669711500455,0.3044521455326161,0.30603617970766994,0.30825176546344385,0.459575071972413,0.45730605147382564,0.46387593187016035,0.46025235177213303,0.15200058630868918
2234,2234,1094,421,0.3071190587118518,0.3014108768097768,0.2991400980841521,0.3025566778685936,0.454691216316429,0.4572021275383535,0.4594279942835196,0.4571071127127673,0.15455043484417375
2235,2235,1042,419,0.2905201702017408,0.2821463877811632,0.28344632446534906,0.2853709608160844,0.44151091192958947,0.44404151264975456,0.4496309139365165,0.44506111283862015,0.15969015202253578
2236,2236,1022,420,0.329695549951025,0.3147501955276341,0.30091160715776466,0.3151191175454746,0.4653241474819005,0.4716718581188757,0.4794706649937897,0.4721555568648553,0.15703643931938066
2237,2237,1151,423,0.29769436959105494,0.2897406915860814,0.28778425421982196,0.2917397717989861,0.4100737575972015,0.41419930353204426,0.4251194656221232,0.4164641755837897,0.1247244037848036
2238,2238,1216,432,0.30283898868175696,0.2997789541755176,0.29872369061753384,0.30044721115826944,0.4265199854871077,0.4293820256071484,0.42833433034021967,0.42807878047815856,0.12763156931988912
2239,2239,1190,414,0.2974430384638095,0.2807471254818486,0.2888638077547581,0.2890179905668054,0.43046051932475093,0.4229212128821814,0.4263607504499622,0.4265808275522982,0.13756283698549282
2240,2240,1121,433,0.3121048854662181,0.3082408594965174,0.3149181236709996,0.3117546228779117,0.44910583954910166,0.45262718161339766,0.4417541565422936,0.447829059234931,0.13607443635701927
2241,2241,1107,424,0.31103217102204084,0.30145033807433097,0.3134393826255799,0.3086406305739839,0.4700047593152885,0.4788066444879421,0.4748903364498068,0.4745672467510125,0.16592661617702859
2242,2242,1137,423,0.31748039944430023,0.30010857043902006,0.2921923289689141,0.30326043295074484,0.4331794779228878,0.43728359705616127,0.4263177508019565,0.4322602752603352,0.12899984230959038
2243,2243,1115,428,0.30506226646764734,0.282659317399484,0.29513328074300427,0.2942849548700452,0.43594889080019755,0.45317423090609854,0.4469795638184144,0.44536756184157017,0.15108260697152498
2244,2244,1141,428,0.3220793588399616,0.3056438910354889,0.31165098724205903,0.31312474570583654,0.4696022853054438,0.47365678146956264,0.46833231628423294,0.4705304610197465,0.15740571531390996
2245,2245,1059,434,0.3163146194428864,0.2927092994037705,0.3030152165778743,0.3040130451415104,0.43186092789231584,0.44304097786239444,0.44365113438138404,0.4395176800453648,0.1355046349038544
2246,2246,1278,413,0.3094851901211165,0.2884414390338509,0.2894221226744098,0.29578291727645906,0.45497189681074274,0.4472013046572169,0.4497556430621441,0.4506429481767012,0.15486003090024214
2247,2247,1143,428,0.3202589631127818,0.3133007806599657,0.3101023726484478,0.3145540388070651,0.47195115914038044,0.4794982061650607,0.47612913457985667,0.47585949996176596,0.16130546115470085
2248,2248,1069,428,0.3199193963693574,0.3120063629160693,0.32197505387433223,0.31796693771991963,0.4691756942941008,0.4795958551646578,0.4709737991780268,0.4732484495455951,0.15528151182567546
2249,2249,1095,423,0.31246997161304635,0.298549729224587,0.286967233592359,0.29932897814333076,0.42775093075363135,0.44563479138944334,0.44651726928663094,0.43996766380990193,0.14063868566657117
2250,2250,1120,427,0.303373027741887,0.29728083533795147,0.2925931549460008,0.2977490060086131,0.45387725700249426,0.4721267708425218,0.4663033107439596,0.46410244619632524,0.16635344018771214
2251,2251,991,431,0.3058346952348461,0.30112841057971246,0.3113477026011388,0.30610360280523247,0.41105476195805424,0.42778852468670353,0.41784362178088086,0.41889563614187947,0.112792033336647
2252,2252,1186,435,0.32073451547376547,0.30732781711072965,0.3009567617561888,0.3096730314468947,0.44208680436754494,0.4561935793092353,0.452242914169876,0.4501744326155521,0.14050140116865745
2253,2253,1108,438,0.294152982755937,0.2870728753991802,0.2954653903350543,0.29223041616339046,0.4407480789792916,0.45181043752503625,0.4545011457285556,0.44901988741096116,0.1567894712475707
2254,2254,1172,417,0.310816503647743,0.3115543550488412,0.3107687010134918,0.3110465199033587,0.45195690094590885,0.45841140176056483,0.4547075819343737,0.4550252948802825,0.1439787749769238
2255,2255,1128,428,0.31947838224909686,0.3104807532184369,0.3034939822694243,0.3111510392456527,0.46292638278928916,0.46276423916915094,0.4661431288626693,0.46394458360703644,0.15279354436138376
2256,2256,1064,433,0.3047632450906336,0.3129355084074073,0.30757928526790296,0.3084260129219813,0.4445772357375143,0.4429123012540379,0.43455576365398546,0.4406817668818459,0.1322557539598646
2257,2257,1167,444,0.3150914593915173,0.3059463993866485,0.31283509839437895,0.31129098572418157,0.45458691078153796,0.46393639519885954,0.47117804356132514,0.4632337831805742,0.1519427974563926
2258,2258,1067,438,0.3100318808803424,0.29886154779034363,0.3090045239030511,0.3059659841912457,0.464767305911049,0.46248689359472195,0.47111151214900665,0.46612190388492586,0.16015591969368015
2259,2259,1124,433,0.287866920522834,0.2818349141344781,0.27702449613061414,0.28224211026264207,0.44854534706720467,0.4567673995516755,0.44635681656508525,0.4505565210613218,0.16831441079867976
2260,2260,1051,415,0.3072817427675152,0.29433859690271613,0.29404528554970366,0.298555208406645,0.4560064255312922,0.4490338638080824,0.46615877902634323,0.45706635612190594,0.15851114771526092
2261,2261,1093,429,0.31749308256609154,0.30036601458922507,0.3045219982616448,0.3074603651389871,0.44009315223193246,0.4419714969628878,0.4470848332830554,0.4430498274926253,0.13558946235363817
2262,2262,1096,427,0.32225438873055257,0.3081525295445462,0.31828285272156326,0.31622992366555397,0.4593042110742426,0.470232842992802,0.4755306785021503,0.4683559108563983,0.15212598719084436
2263,2263,1077,429,0.29194051203037,0.29359565842859653,0.29597315200254604,0.2938364408205042,0.4457059254610366,0.45997207068816065,0.456565723196202,0.4540812397817997,0.1602447989612955
2264,2264,1204,427,0.3295997180395761,0.32038271671126584,0.319041171147943,0.3230078686329283,0.5061270384093186,0.5089274047925186,0.49993304825682283,0.50499583048622,0.1819879618532917
2265,2265,1202,428,0.319833137704487,0.31298443284428573,0.30276805253092653,0.31186187435989976,0.4797970297577241,0.48214063390361883,0.4756380160564002,0.47919189323924777,0.167330018879348
2266,2266,1077,436,0.3207757936306141,0.30442328099626886,0.31496632981307515,0.3133884681466527,0.45863478348302367,0.45218805410093227,0.4582009089492557,0.45634124884440386,0.14295278069775114
2267,2267,1040,424,0.3238721790799359,0.32331493113790927,0.3196700358936992,0.32228571537051476,0.4928684237598797,0.48361516778584734,0.48559498762517733,0.48735952639030145,0.1650738110197867
2268,2268,1041,420,0.3114720551997697,0.2966710601107535,0.30840997985206353,0.3055176983875289,0.44186804634615157,0.4374620191853341,0.4461686421611458,0.44183290256421054,0.13631520417668164
2269,2269,1145,436,0.30290479197960185,0.2916641196863113,0.29663531286505107,0.2970680748436548,0.45626786248323753,0.46302551565874456,0.4652328669222522,0.4615087483547448,0.16444067351109004
2270,2270,1049,418,0.29977470230747105,0.2907725844195851,0.29564148249698097,0.29539625640801237,0.4539636386503372,0.46797361201812776,0.4760487904381254,0.4659953470355301,0.1705990906275177
2271,2271,1105,428,0.2774949789921005,0.2770489056766757,0.27745706873855175,0.277333651135776,0.4065446886203239,0.4110350668903666,0.42775787330921844,0.41511254293996963,0.13777889180419362
2272,2272,1125,444,0.30961162690813115,0.30176742220117936,0.30408120130488936,0.3051534168047333,0.4470169379754645,0.45247648777285876,0.4576082071368784,0.4523672109617339,0.1472137941570006
2273,2273,1094,436,0.3131597202608899,0.2949569735003584,0.30255794996959484,0.3035582145769477,0.4452859137070861,0.437811112032997,0.4572286975941903,0.44677524111142447,0.14321702653447677
2274,2274,994,430,0.2950424481202224,0.2919170752774579,0.3050807230160502,0.29734674880457684,0.43001236701241063,0.44237763401634195,0.44697105875376697,0.4397870199275065,0.14244027112292967
2275,2275,1141,440,0.30435724639172634,0.296322182157667,0.2965002647628166,0.2990598977707366,0.4459198515726596,0.45267249361404155,0.437360806525607,0.4453177172374361,0.14625781946669947
2276,2276,1072,441,0.3229913788123257,0.30391418381806384,0.3029038563152506,0.30993647298188004,0.45392385180263173,0.4615476624924574,0.4632326539943369,0.4595680560964753,0.14963158311459523
2277,2277,1176,435,0.3205668480903783,0.3025566406870817,0.31367569352814145,0.31226639410186713,0.4494735583330825,0.46215764516097696,0.45989074354004045,0.4571739823447,0.1449075882428329
2278,2278,1078,435,0.3127027787835669,0.30068026231354367,0.300122649662282,0.3045018969197975,0.44338196102724553,0.44472534109490636,0.45048008359028613,0.4461957952374793,0.1416938983176818
2279,2279,1111,425,0.30535861096781447,0.28637275568319714,0.28916855621246956,0.29363330762116036,0.4414240219011763,0.4645692911952525,0.462506470787197,0.4561665946278753,0.16253328700671493
2280,2280,1173,439,0.3106783371221841,0.29892061300301126,0.30963126537749003,0.30641007183422847,0.45169068831900694,0.4580813454622444,0.45685732147843244,0.4555431184198946,0.14913304658566612
2281,2281,1098,419,0.3081977984562673,0.29380960084495533,0.2889047805386349,0.2969707266132859,0.4318459273298818,0.4480475620673346,0.44350852700335486,0.4411340054668571,0.14416327885357122
2282,2282,1057,426,0.2969049897545002,0.289011541006098,0.29997498475088685,0.2952971718371617,0.43879106405629764,0.4415031091114809,0.45110794160045187,0.4438007049227434,0.14850353308558173
2283,2283,977,424,0.29900977783634697,0.288448708469374,0.29166227524131355,0.2930402538490115,0.4357449334655567,0.4401396285569844,0.43435161532284433,0.43674539244846183,0.14370513859945033
2284,2284,1086,439,0.29422185318438837,0.28800598346291223,0.28790671250620425,0.29004484971783495,0.44874149603869357,0.45066740319827076,0.4578759559456603,0.4524282850608749,0.16238343534303995
2285,2285,1070,419,0.3143005053016092,0.3000513200327537,0.3077468036674744,0.3073662096672791,0.4547805416257799,0.44871796407668435,0.4544337734006671,0.45264409303437714,0.14527788336709802
2286,2286,1093,434,0.30484727526026295,0.30246550066911965,0.29165148884790404,0.2996547549257622,0.42767483095193204,0.4450272907669874,0.43498451775966535,0.4358955464928616,0.1362407915670994
2287,2287,1124,430,0.3187156892066217,0.29555369055889097,0.3012524038990058,0.3051739278881728,0.47415904458956276,0.4764767535050468,0.46484782242337797,0.4718278735059959,0.1666539456178231
2288,2288,1105,431,0.3069972599788642,0.2985252689739742,0.30774091005110205,0.3044211463346468,0.4379083971526542,0.44355694366494464,0.4425680110561491,0.44134445062458266,0.13692330428993588
2289,2289,1116,426,0.307152503782828,0.30320084204890824,0.30432441124018794,0.3048925856906414,0.46380386407827506,0.45834856437621524,0.4650057344757681,0.46238605431008617,0.15749346861944474
2290,2290,1160,422,0.31608823809218456,0.31234367041744365,0.3119230938728673,0.3134516674608318,0.4465385251383605,0.45484748916782836,0.45872062164476285,0.4533688786503172,0.1399172111894854
2291,2291,1158,437,0.3329918451805393,0.3117740526158635,0.3242918449994619,0.32301924759862155,0.4592739547115119,0.46837378865041346,0.4625920510506443,0.46341326480418993,0.14039401720556838
2292,2292,1056,430,0.3248041358805852,0.3141340886331915,0.3163785346663174,0.318438919726698,0.4579376243815385,0.4675838137363736,0.4699350847834111,0.46515217430044103,0.146713254573743
2293,2293,1130,425,0.2999514396654505,0.29548042347719883,0.28670507292660874,0.29404564535641936,0.4237349763773761,0.4427798548705571,0.4347309087310108,0.4337485799929813,0.13970293463656192
2294,2294,1107,433,0.3125203050809705,0.29434751309027707,0.2931667988268833,0.30001153899937694,0.4290017154163628,0.4414080851767012,0.43851291668376985,0.4363075724256113,0.13629603342623436
2295,2295,1107,441,0.30346492477887044,0.2914807245675249,0.3050659351873863,0.30000386151126057,0.4407904483785576,0.44445349682765783,0.43438495274019256,0.4398762993154693,0.13987243780420872
2296,2296,1125,424,0.3075733778236361,0.3055985068917348,0.3049348632533704,0.3060355826562471,0.4595310868137537,0.4708767915886998,0.4680838915052786,0.4661639233025774,0.1601283406463303
2297,2297,1141,439,0.30128722224303983,0.2929508831714127,0.28335287707743845,0.292530327497297,0.4353201165034147,0.44175435865837914,0.4420418767184947,0.43970545062676286,0.14717512312946585
2298,2298,1056,427,0.3324911133329093,0.3110079551477206,0.32720506639510466,0.3235680449585782,0.4513149288574569,0.44544652458585415,0.43786726964345557,0.4448762410289222,0.12130819607034399
2299,2299,1047,430,0.31059688819096803,0.3017900290982746,0.301843430991867,0.3047434494270365,0.45371304494270015,0.45210802932746535,0.46040110367526377,0.45540739264847646,0.15066394322143994
2300,2300,1186,425,0.3096152522068114,0.2939002498939618,0.28759391879671364,0.2970364736324956,0.43866566101169974,0.438953821228136,0.4368348035083449,0.4381514285827269,0.1411149549502313
2301,2301,1086,430,0.3163023595150306,0.3125002109453131,0.31686367765862616,0.3152220827063233,0.4465983548160219,0.44959519999117914,0.45042521254558143,0.4488729224509275,0.13365083974460423
2302,2302,1224,442,0.2858131628594266,0.28447463050205396,0.28065701346100014,0.2836482689408269,0.4278171087279271,0.43520457131773393,0.4414671617102097,0.4348296139186236,0.15118134497779673
2303,2303,1056,426,0.30587363685835084,0.29796009767379145,0.2992109892065555,0.30101490791289925,0.4570655769054237,0.4723116107453977,0.47205264558725935,0.46714327774602693,0.16612836983312768
2304,2304,1160,424,0.32497435185254636,0.31963166172112234,0.32171226248701484,0.32210609202022783,0.46571070055121516,0.4627338427059198,0.4644547047424965,0.46429974933321044,0.1421936573129826
2305,2305,1131,427,0.2916145016952178,0.2879909021864675,0.2959854879075857,0.2918636305964237,0.42684383930708575,0.4345559276822629,0.4359677511333283,0.4324558393742257,0.14059220877780204
2306,2306,1180,428,0.3084436484017271,0.29636277729446825,0.2935621242734981,0.29945618332323115,0.46528104512069157,0.4739509231291077,0.4540393953581947,0.4644237878693313,0.16496760454610016
2307,2307,1041,417,0.31819578313701774,0.3103521821385549,0.3039057093798192,0.3108178915517973,0.47050010703615486,0.464741087720226,0.46385399817637796,0.46636506431091956,0.15554717275912228
2308,2308,1132,416,0.30335537641383126,0.30878356384474853,0.31707758698498245,0.3097388424145207,0.45895763460872024,0.45639640642751084,0.45382603574881214,0.45639335892834776,0.14665451651382705
2309,2309,1180,434,0.29653981918554206,0.28023221899223955,0.2829926288401799,0.2865882223393205,0.41824919303667696,0.42051078717969714,0.4254019740287637,0.42138731808171254,0.13479909574239202
2310,2310,1042,421,0.31390567843249645,0.2936355439996382,0.30495907840624603,0.3041667669461269,0.4249576405460114,0.423644997493676,0.4256877225884831,0.42476345354272355,0.12059668659659667
2311,2311,1076,444,0.3188902078536513,0.3157834047404355,0.31859231389742204,0.31775530883050296,0.4414552234802593,0.4562592374056134,0.4530775236165675,0.4502639948341467,0.13250868600364374
2312,2312,1080,438,0.3139293650329938,0.30070380113536355,0.3039248409248967,0.306186002364418,0.444179806016377,0.4526971544413227,0.4549912419167171,0.45062273412480564,0.14443673176038763
2313,2313,1039,419,0.3087143756687242,0.2976879047905791,0.2931429709298205,0.29984841712970794,0.456032537113851,0.46283718484834296,0.4501516445752981,0.4563404555124973,0.15649203838278936
2314,2314,1146,421,0.28471585542115824,0.2830987978928901,0.27684094604251763,0.28155186645218866,0.4326115310993767,0.4437570406738434,0.44564741757583487,0.440671996449685,0.15912012999749636
2315,2315,1041,418,0.3037732127479151,0.30484789253889977,0.3096021145757205,0.3060744066208451,0.44102289401135925,0.4435749071285955,0.4476426183423567,0.44408013982743716,0.13800573320659204
2316,2316,985,416,0.3227939264831256,0.3020272010456642,0.309593738314453,0.31147162194774763,0.4750732053152352,0.47897383182205466,0.4842589654789983,0.4794353342054294,0.16796371225768175
2317,2317,1044,428,0.30290916666004275,0.2934807032822208,0.29582087316175426,0.2974035810346726,0.4478809235111154,0.4559837790949269,0.4589597312078042,0.45427481127128216,0.15687123023660954
2318,2318,1044,445,0.2958917830261686,0.2864010485350211,0.2876504872841866,0.2899811062817921,0.4382933593799365,0.44429851387658215,0.43985333887351585,0.4408150707100115,0.15083396442821945
2319,2319,1063,433,0.31048738108431767,0.29802939942489226,0.306753909578081,0.305090230029097,0.44649966633135507,0.4506220179018698,0.45120652114894644,0.4494427351273904,0.1443525050982934
2320,2320,1080,430,0.29275984990259046,0.2826602905655091,0.28088780801820407,0.28543598282876786,0.41281907538991164,0.4217618570707165,0.44059255064920677,0.4250578277032783,0.13962184487451046
2321,2321,1089,435,0.3151320433885218,0.2997247293152101,0.3126446037266635,0.3091671254767985,0.46659924628714294,0.4606627012675445,0.47648400397502877,0.46791531717657203,0.15874819169977356
2322,2322,1183,428,0.3096519446711207,0.3061942572863362,0.30994358408440464,0.3085965953472872,0.42632664689398053,0.4431904093172174,0.4359962183548893,0.4351710915220291,0.12657449617474192
2323,2323,1159,428,0.29179933768581995,0.2894284809237285,0.29072934510384735,0.2906523879044653,0.4273308877365379,0.43331235539355734,0.4326001234479987,0.431081122192698,0.14042873428823271
2324,2324,1181,428,0.314161937807315,0.3091061006026152,0.3009973274639588,0.3080884552912963,0.4496686082870586,0.45697906517373627,0.44671640351828334,0.4511213589930261,0.14303290370172977
2325,2325,1178,428,0.32934198775789075,0.3189157645327824,0.31866070072589975,0.3223061510055243,0.46402989177896947,0.48123133024497744,0.4750748472662762,0.4734453564300744,0.15113920542455012
2326,2326,1107,439,0.30231783199488843,0.30149967752859097,0.2922415187252376,0.29868634274957234,0.4472528398345227,0.4492424211883835,0.4584938365962613,0.45166303253972256,0.15297668979015022
2327,2327,1079,431,0.2969283373775703,0.2927790374240223,0.29712993855087516,0.29561243778415597,0.4440710588604467,0.43490206381666113,0.42567414783848606,0.43488242350519796,0.139269985721042
2328,2328,1229,439,0.3158769968665317,0.304506635455892,0.30155693336327366,0.3073135218952325,0.4672859193150846,0.46762739188520347,0.46160770197494716,0.4655070043917451,0.1581934824965126
2329,2329,1129,426,0.31552962730505596,0.30432053466417586,0.30629826204752336,0.3087161413389184,0.4471111980871358,0.4442878820829208,0.46323871198256816,0.45154593071754157,0.14282978937862317
2330,2330,1067,427,0.3285220044851226,0.3218045966586209,0.31147281745358535,0.3205998061991096,0.4633076292824405,0.45588776226540534,0.46580791556990503,0.46166776903925033,0.14106796284014073
2331,2331,1104,426,0.30327284457940534,0.29494855911192475,0.28714744330987313,0.29512294900040104,0.4585540236528811,0.4584821576836366,0.463059711061622,0.46003196413271324,0.1649090151323122
2332,2332,1100,419,0.314128357875561,0.29742491661107245,0.3088899850844681,0.30681441985703384,0.43409544334227207,0.43235284119044187,0.4426676484266051,0.4363719776531063,0.12955755779607248
2333,2333,1033,428,0.31153585975363346,0.30469174940808375,0.3017821479023349,0.306003252354684,0.4528236259594934,0.4603364538813653,0.46907311038708704,0.46074439674264855,0.15474114438796455
2334,2334,1108,434,0.29954690831635167,0.2846237621724751,0.2945864610842034,0.2929190438576767,0.4421608492074874,0.4470149070771007,0.43817909069883226,0.44245161566114016,0.14953257180346347
2335,2335,1125,415,0.30982422160761997,0.302603509075604,0.2992433199018299,0.3038903501950179,0.4544646847946071,0.47014087558426665,0.46877347734411967,0.46445967924099785,0.16056932904597992
2336,2336,1107,420,0.3089454453389811,0.29608396970824324,0.2909530379118306,0.29866081765301833,0.44768086979594623,0.45020520998987384,0.45626654437065806,0.45138420805215934,0.152723390399141
2337,2337,1101,421,0.3099834021292155,0.29531131000211697,0.29098358673589564,0.2987594329557427,0.44093635142209114,0.4490970525075315,0.443040185717157,0.4443578632155932,0.14559843025985048
2338,2338,1156,430,0.3250168345244887,0.3152885406401918,0.32353128672472603,0.32127888729646886,0.4776656258918829,0.4814628853679832,0.4788344005209801,0.4793209705936154,0.15804208329714653
2339,2339,1157,424,0.29897845508453924,0.29210311664733496,0.29501944774845695,0.2953670064934437,0.4280950740989222,0.4298111825811565,0.4359861393587017,0.4312974653462602,0.13593045885281646
2340,2340,1151,432,0.3050700076299366,0.2968946257173663,0.30373563891661354,0.3019000907546388,0.4498329167338035,0.4589599685195814,0.4567651544586582,0.4551860132373477,0.1532859224827089
2341,2341,1061,436,0.31415402680904136,0.3040236455811423,0.3076014825945573,0.3085930516615803,0.4442388907830604,0.4402992883673673,0.4398533443325359,0.44146384116098786,0.13287078949940756
2342,2342,1139,433,0.3161159286969321,0.28937907834913745,0.3060636775824604,0.30385289487617667,0.45179148639059047,0.45613436190320017,0.45828607900623036,0.4554039757666737,0.15155108089049701
2343,2343,1115,422,0.289689674820609,0.29253123437084144,0.30152306195221745,0.294581323714556,0.4538994660695814,0.4502214692115434,0.44776180426628065,0.4506275798491351,0.15604625613457912
2344,2344,1096,428,0.2859841550224537,0.2774315393005039,0.2916525803772631,0.2850227582334069,0.43179240058353585,0.4361552209536869,0.4424293618807499,0.43679232780599087,0.15176956957258397
2345,2345,1162,406,0.3123034825514899,0.3015245012847984,0.3065165186244267,0.30678150082023836,0.46684571011743214,0.45995501277019707,0.45872782444672344,0.46184284911145085,0.1550613482912125
2346,2346,1115,423,0.3123450679401522,0.29286053502969,0.30510764350905345,0.30343774882629854,0.4386323854109194,0.44025773673804885,0.4412221118700003,0.4400374113396562,0.13659966251335764
2347,2347,1073,425,0.3097150613610779,0.31064389185460134,0.3007926442892638,0.30705053250164765,0.43679475209628854,0.4611398864164203,0.46215344078239307,0.45336269309836724,0.1463121605967196
2348,2348,1080,412,0.3137549202840571,0.3083909534296771,0.31082046498115495,0.31098877956496307,0.44735262427970407,0.4534759747609667,0.43891958204776754,0.4465827270294795,0.13559394746451642
2349,2349,1118,425,0.319314632413524,0.31805384712865925,0.32093827513079703,0.3194355848909934,0.4769378147319315,0.47734854541737737,0.4735573386416252,0.475947899596978,0.1565123147059846
2350,2350,1190,445,0.3209564583337294,0.31093256056580154,0.3162490915520463,0.3160460368171924,0.46558127788446574,0.46599893972631834,0.47509306404929674,0.46889109388669364,0.15284505706950124
2351,2351,1092,442,0.32939956014314753,0.3228878108510236,0.3325604731674739,0.32828261472054837,0.47883281754194623,0.48993731201300933,0.4896565297443788,0.48614221976644484,0.15785960504589647
2352,2352,1143,437,0.323740969858576,0.3095111152571992,0.30701160798066374,0.3134212310321463,0.46971671195094195,0.4662259049481232,0.4728971299146118,0.46961324893789236,0.15619201790574605
